2.814818762222588504e-04 2.229158358941605461e-04 1.786259527041512919e-04 1.430150960506464933e-04 1.153985596061701547e-04 9.501230047663020823e-05 7.982723063956691342e-05 6.867832166456231812e-05 6.165745460384464962e-05 5.800527247986950294e-05 5.345988960354965667e-05 4.756027487737513943e-05 4.181354321328247566e-05 3.671882726038210086e-05 3.199595726334502916e-05 2.760718990542359932e-05 2.375641896930604717e-05 2.181227808714804968e-05 2.191760895688340020e-05 2.282711532596827804e-05 2.334238434510289479e-05 2.229069404672036900e-05 1.779103161861375030e-04 1.296792981560232298e-04 9.707049935175387958e-05 7.539652485690776700e-05 5.927396465813351085e-05 4.850270706166580592e-05 3.963522195132642713e-05 3.383082173084039516e-05 3.313237391568636447e-05 3.522171230229847089e-05 3.581394091648547697e-05 3.315729872875233444e-05 2.682608207829451940e-05 1.944690523206996368e-05 1.463478510669127038e-05 1.090791008002687501e-05 8.057167935957162435e-06 6.159147940832819606e-06 4.031024689003064687e-06 1.488969387690311177e-06 -2.249366497101392891e-07 1.533452133655052577e-07 1.869867502699400422e-05 2.289549460277870545e-06 -9.094467732556998880e-06 -1.546692548692630973e-05 -1.828506083501559555e-05 -1.739164756817886904e-05 -1.698649854893198542e-05 -1.271541094675497397e-05 -4.591546472103064446e-06 5.307732847747854978e-06 1.264374854876276682e-05 1.135336943189405363e-05 4.513654483515380411e-06 -2.060819899341188370e-06 -7.319652316094964905e-06 -1.124507190903515502e-05 -1.366416970873229491e-05 -1.417282507923557096e-05 -1.411620524743601246e-05 -1.188866481272091994e-05 -9.412096439374024716e-06 -8.237390738625084238e-06 -1.486112133702394633e-04 -1.451411187178721198e-04 -1.415523834408750014e-04 -1.331299380114246429e-04 -1.123950627268644847e-04 -9.650424007417215391e-05 -8.005793143287312768e-05 -5.854376671717052507e-05 -3.750268547357856185e-05 -2.236198805519535451e-05 -1.199870266654895372e-05 -9.741674465171389768e-06 -1.498710059259643960e-05 -2.487116099602627026e-05 -2.990200078525826453e-05 -3.088435150425485244e-05 -3.138610432704162171e-05 -3.217984943021562382e-05 -3.204008417364168098e-05 -3.124989997580171247e-05 -3.013919563793200258e-05 -2.907973660665110621e-05
3.053111657279119215e-04 2.438392083168491300e-04 1.989789642801004753e-04 1.646435653041328933e-04 1.371543295743921727e-04 1.143350739095888937e-04 9.446269973603288786e-05 8.038477991899110572e-05 7.219700993308961570e-05 6.855412965076204462e-05 6.484586200585368005e-05 5.746761297271240065e-05 4.814465691990170735e-05 3.905636760997919366e-05 3.164997909022012815e-05 2.535620243563923803e-05 2.051375914070687823e-05 1.662830516339965713e-05 1.367405872731653788e-05 1.165914546616744176e-05 1.125085265377854464e-05 1.083049708558362880e-05 1.977677221462449079e-04 1.515084989654089348e-04 1.186813335752403713e-04 9.335787238238496652e-05 7.332283469850230649e-05 5.672144440915774977e-05 4.310156755010072005e-05 3.319753481245334376e-05 2.954780790520254634e-05 2.871207177987790152e-05 2.669020269962389780e-05 2.261999875614037071e-05 1.984411455871951040e-05 1.641060978316759105e-05 1.171943043487695782e-05 8.100329773358796041e-06 6.377036678675537951e-06 6.371234698156975069e-06 5.901486418980036413e-06 5.327856974716829841e-06 4.335952720656448931e-06 2.672107673997934824e-06 2.205707887578714670e-05 5.930377699123541132e-06 -6.949706570823014101e-06 -1.521001308342847520e-05 -1.817367575396571389e-05 -1.903121894038513370e-05 -1.877034759436366359e-05 -1.410459145535460658e-05 -3.680115310351607594e-06 7.854337341508437617e-06 1.337456545871009110e-05 1.160738639027110475e-05 4.137112566510636998e-06 -2.131359042431583947e-06 -4.864068485147159767e-06 -5.396025473852631896e-06 -8.702006816039139722e-06 -1.024909761990323421e-05 -1.035372432274566301e-05 -1.156016714332304122e-05 -1.478914750759223448e-05 -1.740257507007415141e-05 -1.467504175395248627e-04 -1.280659491945194126e-04 -1.072854504274446647e-04 -9.228733101348579246e-05 -8.517364881345953446e-05 -7.443286409674094582e-05 -6.068374190477626940e-05 -4.583474499818173184e-05 -3.073190311393619525e-05 -1.831559207309530388e-05 -1.917673561154782135e-05 -2.916166294775472095e-05 -3.899552296816611576e-05 -4.491882653305933351e-05 -4.271450870656885116e-05 -4.323587229921534468e-05 -4.543311814190120670e-05 -4.680390674423672113e-05 -4.532459137377312726e-05 -4.329068076741518484e-05 -3.733133568956261252e-05 -2.981796657103575726e-05
2.760537083210097640e-04 2.096565104857326647e-04 1.607607178319788344e-04 1.259793594693137933e-04 1.026519424951960816e-04 8.491147100653961182e-05 7.068575614034814812e-05 6.068205427841346218e-05 5.379432372690536978e-05 4.952741433143307008e-05 4.730283063794630578e-05 4.319246347040581440e-05 3.677403244513215624e-05 3.028359181726423649e-05 2.504785631138082511e-05 2.071077341501006169e-05 1.775924975437996543e-05 1.547381488849791623e-05 1.444290289455423901e-05 1.426179104340760940e-05 1.294754655863086657e-05 1.042809948154841007e-05 1.887250750997037383e-04 1.452347401093140842e-04 1.149241978430856907e-04 9.324306437604853374e-05 7.481402386780822112e-05 5.823525670086170575e-05 4.728083814555500257e-05 4.152978373872519925e-05 4.263504897199117672e-05 4.590682074029638115e-05 4.491949547910209815e-05 3.976948198084685380e-05 3.136039387299195886e-05 2.237403670133612601e-05 1.629078844655324610e-05 1.292578730377104496e-05 1.067944945681330200e-05 1.026289262309001721e-05 1.111090128774645023e-05 1.036794001694722061e-05 7.807557508662284077e-06 6.286890988473714002e-06 3.090176295351412876e-05 1.642796692905547376e-05 4.362581446542063172e-06 -1.233392884093071280e-06 -6.663711655312717649e-06 -8.763479896833293179e-06 -8.518514177820992530e-06 -2.659109426192380851e-06 7.775999375903181620e-06 1.659734560957849307e-05 1.888720698693511666e-05 1.614080378737006868e-05 8.517339707394457212e-06 -8.495752040789822568e-07 -7.588394054745218614e-06 -1.087281167775971000e-05 -1.253228758326099353e-05 -1.330241669441873719e-05 -1.351858371069151519e-05 -1.480720605695630383e-05 -1.505031239824182368e-05 -1.519360486330745777e-05 -1.427672630107276416e-04 -1.248353107535928952e-04 -1.092965271200009331e-04 -9.319460654518213830e-05 -7.973355896652644336e-05 -6.946591926548328737e-05 -5.894912663669220880e-05 -4.422081860238078675e-05 -2.749696807255210595e-05 -1.942484541582975520e-05 -1.735126491576802351e-05 -2.016478046359606598e-05 -2.816447573064352833e-05 -3.619573386011098011e-05 -4.110752302256613199e-05 -4.523775890203507325e-05 -4.810503035685793829e-05 -4.542039683404419718e-05 -3.933934181068587927e-05 -3.815302066586495313e-05 -3.683115072579078966e-05 -3.534860007492899090e-05
2.885880884658749207e-04 2.332794765680930944e-04 1.922835531909206585e-04 1.610674811819463197e-04 1.340336387082014088e-04 1.085549575744441134e-04 8.936475437014543190e-05 7.554214763064427088e-05 6.565844074763508523e-05 5.879001968757550164e-05 5.254177090739276944e-05 4.541299681613755209e-05 3.803969013231382442e-05 3.128256939471532003e-05 2.613872305273650903e-05 2.328983668189505183e-05 2.155104688737637437e-05 1.998954717673310683e-05 1.773617035848536254e-05 1.532089341127635133e-05 1.381105029683289164e-05 1.225857060848985264e-05 1.933120732143005704e-04 1.504808792942804627e-04 1.200497897581576497e-04 9.373857580712329819e-05 7.096738230844174022e-05 5.667804856595538371e-05 4.417752602591212656e-05 3.419029509920933356e-05 3.293836646872396704e-05 3.675896063696336430e-05 3.656596744603693666e-05 3.224955988931289315e-05 2.678943594111165370e-05 2.083033942725163426e-05 1.598364571596616609e-05 1.329647457653152988e-05 1.152944638913596629e-05 8.934259264998839663e-06 6.755137031704585822e-06 6.899460404009970966e-06 8.221102277347469483e-06 8.235904232787801094e-06 4.141120150104143883e-05 2.492717567129500581e-05 1.126617226275010716e-05 -2.719193074165201302e-06 -1.055515213226517951e-05 -1.595036462378493261e-05 -1.538179937952426196e-05 -8.990642341182521319e-06 2.161649226513261132e-06 1.160176242934888907e-05 1.381779352577024792e-05 1.106721724906175367e-05 6.163517484120562272e-06 1.230611643804307239e-06 -9.329243258515501054e-07 -2.105844682454029041e-06 -2.108520881012972789e-06 -1.761054004955605183e-06 -2.304914686261217194e-06 -3.208189288656393936e-06 -4.506488427240136825e-06 -7.520796049659939906e-06 -1.401762800146228111e-04 -1.250733904015012608e-04 -1.097307643919208077e-04 -9.238275532610236136e-05 -7.811261436212956985e-05 -6.974207365303306493e-05 -6.183440137952453831e-05 -5.211232122558339666e-05 -3.856228169196691336e-05 -2.522807113468422942e-05 -1.862486202978370578e-05 -2.213421793144056525e-05 -2.675914348814832346e-05 -2.752914954929106895e-05 -2.803135785953144663e-05 -2.911958739770815487e-05 -2.987092210348027275e-05 -2.990553855806260306e-05 -2.715421712349822854e-05 -2.759311429880776208e-05 -2.890716905266325554e-05 -2.765782551810683134e-05
2.647392212855590506e-04 2.069998663216838521e-04 1.650224131499638592e-04 1.318546762147635072e-04 1.051917956539410239e-04 8.418349573902013687e-05 6.726353189633293679e-05 5.487613585960872045e-05 4.679842303131252307e-05 4.221263148080494509e-05 3.908905959031200544e-05 3.396118482247876885e-05 2.682720359934496985e-05 1.936860858945322115e-05 1.323454140014191394e-05 8.284337993909531800e-06 5.782367851421020541e-06 4.921330547261249269e-06 3.591499292297446861e-06 2.245335508036493116e-06 1.094649832401149508e-06 3.641628040636456390e-07 1.929953825047759318e-04 1.488812029751627325e-04 1.159791366973343690e-04 8.972026403255118179e-05 6.914565036347877249e-05 5.421949658357405610e-05 4.408571828592569493e-05 3.873795289139810998e-05 3.861741614319997727e-05 4.092139896564222422e-05 3.688312280481824087e-05 2.679490606125036490e-05 1.649534620210305421e-05 9.470814635121528754e-06 3.825962617151355159e-06 1.527399066696008222e-06 -1.207264815455981839e-07 -1.894577876746800402e-06 -1.820290180187172385e-06 -1.421353074920429715e-06 -8.148887728245985969e-07 1.525621983687997077e-06 3.545131638710454755e-05 1.701896139260492864e-05 6.743047658237668492e-06 3.967588906172814331e-06 1.971548583542578221e-06 -3.993792277001248452e-07 -1.410315534543757133e-06 -1.791570699764323504e-07 1.848623211793400932e-06 5.674064486304979025e-06 5.043715033763235439e-06 1.804507675324333614e-06 -2.691447299409542467e-06 -6.097619985480539408e-06 -9.429009938989226173e-06 -1.007092777407230841e-05 -1.096695414633438541e-05 -1.180787859854654603e-05 -1.138726186303802463e-05 -1.170764706234183643e-05 -1.234426105161850597e-05 -1.191422436290327622e-05 -1.418679945464804918e-04 -1.299903164477330558e-04 -1.168623736723479811e-04 -1.025755217497115093e-04 -8.586708067756748750e-05 -7.453975467473967793e-05 -6.558743318472624265e-05 -5.455945213290176016e-05 -3.457724643330033849e-05 -2.071135231803116961e-05 -1.360644938873533882e-05 -1.510136565050712082e-05 -2.100668995435163870e-05 -2.820157544992018070e-05 -3.170648072901900179e-05 -3.257441453520112468e-05 -3.367804504775777911e-05 -3.237253274765516893e-05 -3.019918371337883311e-05 -2.994413203719896064e-05 -2.910469520900786224e-05 -2.630255266086496143e-05
3.074143673488319577e-04 2.442398455000547252e-04 1.939013679113744471e-04 1.543665211971624607e-04 1.221431285880440613e-04 9.736752642480894109e-05 8.003247547851121411e-05 6.794178089646324816e-05 6.111444056383012573e-05 5.872638268271317499e-05 5.434178836241828887e-05 4.668533831087571043e-05 4.010394101891210392e-05 3.504474114727241125e-05 3.159619860783724178e-05 3.024075929066860009e-05 2.991298290978167026e-05 2.843797938652074808e-05 2.503297342093336721e-05 2.189388485252181574e-05 1.972183990050849008e-05 1.842315235336723316e-05 1.918727322028624099e-04 1.450429635022714141e-04 1.112620387244387554e-04 8.340291451618462139e-05 6.442110481564131315e-05 5.152712427279840138e-05 4.252220106682426588e-05 3.841426889918944307e-05 4.063414612595258999e-05 4.293204853913710746e-05 4.245870393298773870e-05 3.835457854832872337e-05 3.082253667420114992e-05 2.335978033803397447e-05 1.781670850757591514e-05 1.312734335048641587e-05 1.049988450036687214e-05 8.177155106002435031e-06 5.974285300798685320e-06 3.703486577468924747e-06 2.311894176301901063e-06 2.298632916094073888e-06 3.022989481955534104e-05 1.047831266208780650e-05 -5.591595731049244842e-07 -8.074425202197562686e-06 -9.991175649172076670e-06 -1.128543974760675327e-05 -1.016404727601530459e-05 -3.698118264365387123e-06 4.743014952185984059e-06 1.292344551851230666e-05 1.340044763029695518e-05 7.278974771840216197e-06 -1.909883626713747573e-07 -4.506199095110835052e-06 -7.207427222880858024e-06 -9.357435500649282942e-06 -8.942229196793700515e-06 -8.248894086878793991e-06 -9.473279904953755233e-06 -1.319245397963351323e-05 -1.675259836410848704e-05 -1.902140376065949539e-05 -1.644030439695471106e-04 -1.510514199480806512e-04 -1.353743337409489479e-04 -1.173618545177286613e-04 -1.027132787458993050e-04 -9.124216207933844014e-05 -7.990857707194663263e-05 -6.336920317494856804e-05 -4.793336631176347093e-05 -3.466189811731859192e-05 -2.432254807997545254e-05 -2.345676139448275114e-05 -2.615107106019598041e-05 -3.189791220856598425e-05 -3.690242483610632379e-05 -3.601393302786539969e-05 -3.284554953120970272e-05 -3.306036926376600013e-05 -3.235640766663075196e-05 -2.932298073134982118e-05 -2.557253157910394179e-05 -2.143803157596867054e-05
2.842285545829020387e-04 2.291178537210613014e-04 1.870869755557261714e-04 1.525093958950170725e-04 1.244521577827353842e-04 1.032753913708748524e-04 8.762309874772063732e-05 7.494192623621473361e-05 6.639595896370438792e-05 6.120994251254740853e-05 5.456245576995318795e-05 4.558428843027554966e-05 3.636374590573731300e-05 2.786789111129077124e-05 1.984754278049077840e-05 1.393594423388331698e-05 9.072609063063791446e-06 5.865936620277837279e-06 3.007526760731126743e-06 9.105465834577149029e-07 -2.142183837496345138e-07 -9.111986335923700277e-07 2.002670512716122936e-04 1.539992792610730477e-04 1.212639901585798235e-04 9.886243447501048332e-05 7.885189987107547632e-05 6.094706588026067645e-05 4.749433901259469243e-05 3.985694632458573625e-05 3.838343537699614842e-05 3.879645887215861305e-05 3.822016780529178718e-05 3.541969602176883969e-05 2.916154589229663120e-05 2.345444689015270046e-05 1.985120322142375907e-05 1.704765793890948125e-05 1.443786113169346503e-05 1.292848110002501078e-05 1.340566739047088161e-05 1.514983622454626965e-05 1.650121281237014321e-05 1.720661655712435329e-05 3.148297402950654060e-05 1.486133230898479037e-05 3.900548322714844057e-06 -8.230715057900294076e-06 -2.055565331201730025e-05 -2.682097898187556719e-05 -2.618334770439443437e-05 -1.858383868028776968e-05 -5.668843296183561545e-06 6.095340022771777060e-06 1.031995816221216560e-05 5.996301051653550486e-06 -1.022050604016100499e-06 -7.533467003533658504e-06 -1.262145131375265578e-05 -1.563096927192581459e-05 -1.350111993778370877e-05 -1.027001942622037752e-05 -6.018497506674462808e-06 -3.272913002779120791e-06 -3.745230028598652634e-06 -5.086884136957770225e-06 -1.563178150623505396e-04 -1.409388654339657407e-04 -1.345413586923947000e-04 -1.327026545663263573e-04 -1.283137809923445155e-04 -1.192571964442431425e-04 -1.058161358735379437e-04 -8.015343862092231446e-05 -5.203994872321366516e-05 -3.368132991479701101e-05 -2.150787644916645294e-05 -1.863006433264559447e-05 -2.098162202303389820e-05 -2.421471797594887859e-05 -2.840229498361410742e-05 -3.118361013230879414e-05 -3.205429298437383783e-05 -3.073963902045847446e-05 -2.556353465391769872e-05 -2.397915511988541734e-05 -2.337555187441927367e-05 -1.991417965203862994e-05
2.783334454723212148e-04 2.171185357983587553e-04 1.737712248907336671e-04 1.456100074877742184e-04 1.258544717584704823e-04 1.087935559184753702e-04 9.542253019338649061e-05 8.519611046862121835e-05 7.762910376602974319e-05 7.213319709208665148e-05 6.778473163925136731e-05 6.012992358930698250e-05 5.167222997201975578e-05 4.504616703778891687e-05 4.014217096369603640e-05 3.585530653024919642e-05 3.343245724037729598e-05 3.241998778615977497e-05 3.168911941616743945e-05 3.042887554222538081e-05 2.904224774404431499e-05 2.780122293369451192e-05 2.023793652888797735e-04 1.597152841911655258e-04 1.289072449436277088e-04 1.070161062790620280e-04 8.857079029954017960e-05 7.312565104456537424e-05 6.065936349103305254e-05 5.162583662402814045e-05 4.547961862458231537e-05 4.174021634468097020e-05 3.990037142006729010e-05 3.635850590353565011e-05 3.124903819493041868e-05 2.709044263759065665e-05 2.454411020599106227e-05 2.157040386031042678e-05 1.733562814904610657e-05 1.065678370920724383e-05 4.128972546587518912e-06 1.615869495235253287e-06 -1.584454296622382124e-07 -1.906308298639934128e-06 4.956824588008375336e-05 3.289295264386741960e-05 2.197640615658790617e-05 1.492283883063346557e-05 9.687947750377690108e-06 5.309676038738400830e-06 1.638000899511349987e-06 1.637851462288584894e-06 6.318351532481935787e-06 1.407235251102012501e-05 1.809601208116811500e-05 1.234852521284602412e-05 2.694396349750062264e-06 -5.223555996309445161e-06 -1.128816557764792911e-05 -1.626322637815176561e-05 -1.966820169706283853e-05 -2.169053150805401746e-05 -2.200757918609430917e-05 -1.947758267599437477e-05 -1.742382230579024178e-05 -1.583691293050049911e-05 -1.219422420279509228e-04 -1.111674132525120864e-04 -1.029095208611624691e-04 -9.230442742064691973e-05 -7.718069898440959469e-05 -6.592012725699627411e-05 -6.042139023864757881e-05 -4.787418068198219604e-05 -3.363693263951198664e-05 -2.532721578554356426e-05 -2.606114707652549872e-05 -2.975941556178284485e-05 -3.269618422484032528e-05 -3.812629451099440242e-05 -4.167088477781972757e-05 -4.320359388139199345e-05 -4.315435776433843902e-05 -4.193961922164002071e-05 -3.800317546779929571e-05 -3.568638358245075214e-05 -3.436194737139818640e-05 -3.226563317642056620e-05
2.868206302967987167e-04 2.259085546743229444e-04 1.801855309341844993e-04 1.441927142721286035e-04 1.155170804576828868e-04 9.294865210121611599e-05 7.647448722484542999e-05 6.829918764720576177e-05 6.325088517413946410e-05 6.102868229147259362e-05 5.707384424626483712e-05 5.030301161251140413e-05 4.295221361225726848e-05 3.562479979572056080e-05 2.992632361483920847e-05 2.481946985195587597e-05 2.101344188245159937e-05 1.719158476670892071e-05 1.450639269974686412e-05 1.272583421223491379e-05 1.006153904503736030e-05 7.893522286234128858e-06 1.723619310621213882e-04 1.271658058690847267e-04 1.008148032000251269e-04 8.345096311510979536e-05 6.842741422555451950e-05 5.341476880604974063e-05 4.196822236780853560e-05 3.509722632403242462e-05 3.090019348648648202e-05 3.002224821105766258e-05 2.928327286682794262e-05 2.639774860475860464e-05 2.139933897889087874e-05 1.737229161574650312e-05 1.256801998839599285e-05 7.730299862514314221e-06 5.804008102161939776e-06 4.336251689840007524e-06 4.997899661956763075e-06 5.772444584969246187e-06 7.000435393246197631e-06 8.314956349463148254e-06 8.813411134778948567e-06 -3.111727185511833248e-06 -8.131051180752783909e-06 -1.297296711307875686e-05 -1.196263918080292272e-05 -8.501841257462026524e-06 -6.191109983295379242e-06 -2.307968592774234874e-06 4.222418892219079921e-06 7.746362500684134944e-06 7.401538621336358063e-06 1.334019419523136535e-06 -4.715045477815587136e-06 -8.821006122967842597e-06 -1.033527879597507067e-05 -7.981059651546474295e-06 -3.995263473834770082e-06 -1.172093578557890804e-06 2.742074986579385012e-07 1.313297171303499947e-06 2.766624057481557957e-06 2.991152691547622749e-06 -1.777961404375113413e-04 -1.492313947446390705e-04 -1.199332129714593615e-04 -9.862523782404952831e-05 -8.375356219031508947e-05 -6.745402024764583998e-05 -5.577529346838051079e-05 -4.844095693126289169e-05 -3.301796759835004828e-05 -1.973398629544978065e-05 -1.412944221422966262e-05 -1.396642478467012072e-05 -2.185562508993909301e-05 -3.026948441027688959e-05 -3.433870884973257571e-05 -3.631357854260757525e-05 -3.649041428935536941e-05 -3.476695408639318154e-05 -3.178480955235746155e-05 -3.190888383026315405e-05 -3.236043176676965780e-05 -2.927538185624982002e-05
3.295930969597917989e-04 2.695150703796161539e-04 2.207969326994431154e-04 1.792378353215634708e-04 1.477288722385045603e-04 1.242240440091653528e-04 1.053338556829340168e-04 9.120765009952362093e-05 8.222406773601616823e-05 7.681569416647727241e-05 6.897788068621571336e-05 5.960867830716558567e-05 5.021408595539134789e-05 4.254127915109762127e-05 3.719849482093800678e-05 3.330472979649749029e-05 3.019498367031929077e-05 2.674342114699203386e-05 2.459075662148750238e-05 2.202422804806122362e-05 1.932247392866614689e-05 1.604599196887861019e-05 2.032603515679875605e-04 1.535365257033256673e-04 1.174816041140653542e-04 9.224272712829171606e-05 7.004090334286729245e-05 5.329351472324548444e-05 4.254940649131677796e-05 3.642042530240689936e-05 3.267099801296608283e-05 3.256993478489064037e-05 3.328174586590267286e-05 3.079579203421023664e-05 2.518007968726166141e-05 1.908854335676227418e-05 1.336474714720714800e-05 8.567164221276806581e-06 5.297936137699108630e-06 2.347186995754771254e-06 -4.003675588397114858e-08 -1.694367500613102440e-06 -1.678568057979350897e-06 -1.056190581084131521e-06 1.463054291508096351e-05 -2.138688598474591176e-06 -8.808907750466981977e-06 -1.492056175464838582e-05 -2.050175509246892431e-05 -2.392145081531300789e-05 -2.458630888473797916e-05 -2.071892491219733465e-05 -1.301303662954104522e-05 -5.969878714235563124e-06 -5.130488826270733926e-07 1.783854228165508266e-08 -2.478114668014800093e-06 -5.406649848642592673e-06 -7.780991129731216466e-06 -9.270360766005097004e-06 -1.038210467738899820e-05 -9.878850545366336713e-06 -8.788586867684556697e-06 -9.412816173289040693e-06 -8.956407973365287551e-06 -7.703091404348149748e-06 -1.693808104068908265e-04 -1.540824410982116874e-04 -1.378295160628328052e-04 -1.206327051711034013e-04 -1.060159704636534829e-04 -9.069914354706741456e-05 -7.837405916687752540e-05 -6.163883812320017721e-05 -3.944834311328505004e-05 -2.344478623171296553e-05 -1.988922834742527375e-05 -1.978570097907839670e-05 -1.863229820455664988e-05 -1.817054411735907651e-05 -1.670805477863988959e-05 -1.492068621587806887e-05 -1.465729385932948237e-05 -1.682730160465276860e-05 -1.991031396712433018e-05 -1.889491940384140558e-05 -2.083048616313500325e-05 -2.184753526865219596e-05
